type,release_year,runtime,genres,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
SHOW,2022,28,2,2,6.3,1433.0,10.719,7.8
MOVIE,2022,97,2,1,5.7,2800.0,445.767,6.495
SHOW,2022,51,1,1,5.7,1121.0,4.446,6.0
MOVIE,2022,101,1,1,6.2,3978.0,89.61,6.3
MOVIE,2021,86,2,1,5.7,23625.0,32.951,6.9
MOVIE,2022,173,3,1,8.0,2538.0,8.563,6.7
SHOW,2021,47,3,1,7.5,24892.0,15.428,7.4
MOVIE,2021,92,1,2,6.9,5856.0,6.605,6.8
SHOW,2021,27,3,1,7.4,8484.0,11.324,7.5
SHOW,2022,52,5,1,5.5,1694.0,119.993,6.9
MOVIE,2022,142,2,1,5.9,27244.0,9.939,7.0
SHOW,2022,47,4,1,8.1,8.0,4.457,6.9
MOVIE,2022,125,1,1,3.6,144.0,191.02,5.0
MOVIE,2022,91,2,1,7.5,1765.0,37.903,7.4
MOVIE,2021,93,7,2,6.2,11233.0,130.318,7.2
SHOW,2021,64,1,1,6.510860655737705,23439.382473841553,13.24,5.0
SHOW,2022,26,6,1,6.7,848.0,7.973,7.8
MOVIE,2022,67,2,1,5.5,284.0,8.716,8.0
SHOW,2021,54,2,1,7.4,46343.0,71.27,8.1
MOVIE,2022,162,4,1,5.2,30369.0,15.358,6.3
MOVIE,2021,109,2,2,6.6,17099.0,26.67,7.5
SHOW,2022,61,2,1,7.1,6665.0,94.08,7.4
SHOW,2021,41,2,1,7.1,3250.0,12.506,7.0
SHOW,2022,41,3,1,4.3,1246.0,7.199,6.584
MOVIE,2021,94,1,2,7.1,1042.0,3.38,7.1
SHOW,2022,60,1,1,6.510860655737705,23439.382473841553,12.067,5.3
MOVIE,2021,121,3,1,5.3,30703.0,14.718,5.8
MOVIE,2021,103,4,1,6.7,18238.0,101.83,7.5
SHOW,2022,39,1,1,5.7,2411.0,3.846,7.6
SHOW,2021,33,2,1,6.3,3141.0,9.423,7.3
SHOW,2021,18,6,1,7.3,3724.0,20.159,8.591
SHOW,2022,76,2,1,8.7,5746.0,57.97,8.6
SHOW,2021,67,3,1,8.0,8164.0,11.997,8.2
MOVIE,2021,91,8,3,6.8,3657.0,88.17,8.0
SHOW,2022,71,2,1,6.510860655737705,23439.382473841553,11.617,6.829174760787145
MOVIE,2022,94,4,1,4.4,6341.0,211.567,5.4
MOVIE,2022,95,3,2,5.8,4174.0,217.363,6.0
SHOW,2021,44,3,1,7.9,4126.0,5.98,7.0
MOVIE,2021,121,4,2,6.1,44006.0,57.545,7.0
SHOW,2021,42,5,1,6.6,12552.0,13.554,6.9
MOVIE,2021,114,2,1,6.510860655737705,23439.382473841553,89.695,7.3
MOVIE,2021,83,5,3,7.2,42484.0,16.901,7.7
MOVIE,2022,157,2,1,7.0,50163.0,15.015,7.7
MOVIE,2022,142,2,1,8.2,199.0,10.447,7.0
SHOW,2022,26,3,2,6.2,1568.0,2.936,5.8
MOVIE,2021,106,2,1,6.6,36395.0,22.675,7.1
MOVIE,2022,94,4,1,4.1,11753.0,182.054,4.9
SHOW,2021,49,3,1,6.3,4083.0,4.375,6.0
SHOW,2021,53,3,1,6.5,4328.0,5.515,6.9
MOVIE,2021,136,4,1,6.5,25178.0,65.593,7.147
MOVIE,2021,87,5,1,6.0,25697.0,9.076,5.8
SHOW,2021,55,3,1,5.9,16799.0,18.971,7.2
MOVIE,2022,90,2,1,6.3,4444.0,24.834,6.0
SHOW,2021,24,6,1,6.2,4923.0,168.41,8.629
MOVIE,2022,102,2,1,5.7,4122.0,222.814,6.1
SHOW,2022,85,2,1,6.7,6536.0,3.341,6.8
MOVIE,2021,92,2,1,5.2,16272.0,113.423,6.0
MOVIE,2021,81,2,1,6.8,1805.0,4.044,7.1
MOVIE,2021,103,3,2,5.7,8573.0,80.549,6.3
MOVIE,2022,116,3,1,5.4,9082.0,236.503,7.48
SHOW,2021,57,3,1,7.1,2699.0,4.242,7.8
MOVIE,2021,99,3,1,5.8,626.0,4.228,4.5
MOVIE,2022,60,2,1,7.3,2008.0,5.174,7.5
SHOW,2022,44,2,1,6.4,1824.0,273.963,8.074
SHOW,2021,48,1,1,6.7,525.0,8.664,7.9
SHOW,2022,43,1,1,5.9,913.0,2.222,5.5
SHOW,2022,18,1,1,6.7,140.0,1.868,7.0
SHOW,2021,29,2,1,8.1,7296.0,3.576,7.6
MOVIE,2022,119,4,1,5.7,5948.0,312.312,6.0
SHOW,2021,27,6,1,6.3,5294.0,10.637,7.2
MOVIE,2021,95,5,2,7.5,5485.0,8.906,7.9
MOVIE,2021,104,2,1,6.3,49784.0,24.112,7.1
MOVIE,2022,58,2,1,4.7,569.0,3.503,7.0
SHOW,2021,22,1,1,3.6,254.0,5.946,9.5
MOVIE,2022,126,3,1,6.0,3367.0,94.042,6.6
SHOW,2021,25,2,1,7.7,1956.0,8.106,7.7
SHOW,2022,27,3,1,8.4,2281.0,13.897,6.9
SHOW,2022,69,4,1,7.7,2783.0,117.687,7.5
MOVIE,2021,109,4,2,5.6,25703.0,86.212,6.3
MOVIE,2021,70,1,1,6.8,1658.0,3.435,6.7
MOVIE,2021,98,3,1,5.3,7778.0,8.983,5.3
SHOW,2021,25,5,1,6.6,1685.0,211.093,8.049
MOVIE,2021,107,7,2,5.6,17526.0,68.073,6.5
SHOW,2021,30,6,1,7.1,2254.0,6.317,7.2
MOVIE,2022,78,1,1,6.510860655737705,23439.382473841553,15.669,6.829174760787145
SHOW,2021,61,2,1,6.510860655737705,23439.382473841553,17.209,8.9
MOVIE,2021,88,2,1,2.5,12517.0,98.432,4.2
MOVIE,2022,105,2,1,6.5,1407.0,186.89,7.1
SHOW,2022,53,3,1,6.5,87.0,116.074,9.0
MOVIE,2021,98,7,1,5.6,6349.0,68.439,5.8
MOVIE,2021,102,1,1,7.3,233.0,1.706,10.0
MOVIE,2021,124,3,4,5.2,18190.0,89.579,5.9
SHOW,2021,81,5,1,8.4,16358.0,50.764,8.8
MOVIE,2022,105,3,1,5.6,3697.0,68.483,6.7
MOVIE,2021,98,2,1,5.8,3964.0,13.632,7.1
MOVIE,2021,107,4,1,4.4,41508.0,47.631,5.7
SHOW,2021,55,4,1,6.8,5234.0,6.016,6.5
MOVIE,2022,109,2,1,3.9,1040.0,81.133,5.375
SHOW,2021,25,7,1,5.8,1679.0,22.627,7.078
MOVIE,2021,96,4,1,4.9,21498.0,89.154,6.0
MOVIE,2022,57,2,1,3.8,581.0,3.269,4.8
SHOW,2022,49,1,1,5.4,1759.0,2.696,6.2
SHOW,2021,46,3,1,7.0,13472.0,52.807,7.2
SHOW,2022,35,5,1,5.0,590.0,3.658,8.2
MOVIE,2021,93,2,1,7.1,6877.0,95.706,7.1
SHOW,2021,19,3,1,8.7,8053.0,24.559,8.3
MOVIE,2021,91,2,1,4.3,24253.0,79.838,6.8
SHOW,2021,81,1,1,6.510860655737705,23439.382473841553,19.654,9.6
MOVIE,2021,30,5,1,7.2,1533.0,46.42,7.1
MOVIE,2021,110,1,7,7.3,1729.0,16.208,7.8
MOVIE,2022,29,1,1,7.0,2235.0,3.061,6.7
MOVIE,2022,136,4,1,6.2,610.0,3.096,8.5
SHOW,2022,92,1,1,6.510860655737705,23439.382473841553,1.62,5.0
SHOW,2021,29,7,1,7.0,3803.0,20.878,7.4
SHOW,2021,51,3,1,8.2,1684.0,8.514,7.9
MOVIE,2022,31,6,1,6.9,9535.0,8.347,7.0
MOVIE,2022,96,3,1,5.2,8803.0,83.831,6.747
MOVIE,2021,112,2,1,7.4,22280.0,14.35,7.4
MOVIE,2021,96,2,1,4.8,15380.0,79.807,5.6
SHOW,2021,46,1,2,7.9,1181.0,4.822,8.5
MOVIE,2021,117,4,2,5.6,45090.0,23.376,5.875
SHOW,2021,78,3,1,8.4,11060.0,40.151,8.2
MOVIE,2022,59,1,1,6.5,2352.0,6.125,6.9
MOVIE,2021,59,1,1,7.1,4775.0,4.254,6.6
SHOW,2021,21,2,1,6.4,4877.0,5.6,7.0
SHOW,2021,46,4,1,7.0,2553.0,39.002,7.3
MOVIE,2022,65,1,1,7.1,132.0,4.526,5.8
MOVIE,2021,110,3,1,5.5,31312.0,106.627,6.7
SHOW,2021,26,5,1,7.8,17848.0,29.69,8.0
MOVIE,2021,158,5,1,8.1,24681.0,68.032,7.2
SHOW,2021,44,3,1,8.4,2267.0,39.102,9.0
SHOW,2021,55,1,1,7.4,3807.0,11.161,7.1
SHOW,2021,26,5,1,6.6,2575.0,37.817,8.4
MOVIE,2021,89,1,1,8.1,30307.0,7.09,7.9
MOVIE,2022,150,3,1,8.0,2343.0,4.78,5.0
SHOW,2022,41,1,1,7.1,602.0,5.137,7.0
MOVIE,2022,99,3,1,3.9,886.0,1194.149,5.946
MOVIE,2022,135,2,1,6.2,642.0,3.913,5.3
SHOW,2022,14,5,1,5.8,620.0,17.106,7.3
MOVIE,2021,101,1,1,6.5,2888.0,10.176,7.0
MOVIE,2021,111,3,1,6.7,24720.0,20.59,7.431
SHOW,2021,40,1,1,7.6,1721.0,2.468,7.2
MOVIE,2021,99,5,2,7.2,25743.0,135.036,8.047
MOVIE,2022,100,4,1,6.2,3434.0,230.111,6.5
MOVIE,2022,167,5,1,7.3,2563.0,27.48,6.2
MOVIE,2021,92,2,1,5.6,11987.0,14.843,5.7
MOVIE,2021,123,3,1,6.1,10056.0,50.07,6.5
MOVIE,2021,129,3,2,6.1,14293.0,29.914,7.0
MOVIE,2021,131,3,1,6.8,2348.0,15.949,8.5
MOVIE,2021,85,5,2,7.7,2408.0,67.409,7.6
SHOW,2022,66,1,1,8.5,1150.0,23.177,8.8
SHOW,2022,46,2,1,6.3,3039.0,7.481,7.9
SHOW,2021,48,3,1,6.4,2172.0,18.734,6.5
SHOW,2021,50,1,1,7.9,1857.0,6.054,6.7
MOVIE,2021,118,1,1,7.2,1148.0,6.708,5.8
MOVIE,2021,117,4,1,4.2,1266.0,5.117,6.1
MOVIE,2022,114,4,1,5.4,222.0,5.486,5.7
SHOW,2021,37,1,1,5.8,3052.0,7.476,8.2
MOVIE,2022,91,3,1,4.6,3993.0,13.072,4.9
MOVIE,2022,66,2,1,5.8,697.0,2.527,5.7
SHOW,2021,53,1,1,6.510860655737705,23439.382473841553,3.237,8.0
SHOW,2022,47,2,1,7.4,939.0,1.854,5.6
MOVIE,2021,96,2,1,7.3,4699.0,10.72,7.8
SHOW,2021,61,2,1,6.2,3397.0,16.88,7.2
SHOW,2021,21,6,1,6.7,515.0,19.16,6.829174760787145
SHOW,2021,24,3,1,5.8,4451.0,8.866,6.9
SHOW,2021,66,3,1,8.1,3010.0,16.207,8.4
SHOW,2022,66,2,1,7.1,1617.0,13.284,8.7
MOVIE,2021,107,5,1,7.0,1739.0,10.354,7.3
SHOW,2021,23,1,1,6.9,2223.0,14.952,7.6
SHOW,2022,40,5,1,6.2,2492.0,138.589,7.455
MOVIE,2021,69,3,1,7.5,7699.0,8.49,7.0
SHOW,2021,32,2,1,6.4,2961.0,8.188,5.2
MOVIE,2021,80,1,1,6.9,1006.0,22.6379253956843,6.829174760787145
MOVIE,2021,95,3,1,6.510860655737705,23439.382473841553,62.411,5.9
SHOW,2021,32,2,1,5.5,7282.0,29.999,6.682
MOVIE,2021,130,3,1,6.7,3010.0,54.805,7.007
SHOW,2021,47,2,1,7.9,7810.0,8.116,7.2
MOVIE,2021,109,4,1,5.8,8728.0,28.436,6.9
SHOW,2021,47,4,1,6.7,12043.0,37.998,7.179
MOVIE,2022,148,3,1,5.5,1199.0,11.729,6.0
SHOW,2021,7,1,1,5.1,21.0,1.557,7.0
SHOW,2021,25,5,1,6.9,1728.0,56.636,8.3
SHOW,2022,46,3,1,6.5,1040.0,6.233,5.9
MOVIE,2022,31,1,1,6.510860655737705,23439.382473841553,11.964,6.2
MOVIE,2022,96,2,1,5.9,569.0,4.736,5.5
SHOW,2022,37,2,1,6.9,89.0,4.417,9.0
SHOW,2022,51,3,1,7.0,608.0,6.078,8.1
MOVIE,2022,83,1,1,6.6,422.0,6.328,5.8
SHOW,2021,71,5,1,7.3,2063.0,10.958,8.1
SHOW,2021,45,3,1,7.4,9944.0,7.749,7.6
MOVIE,2021,86,3,1,5.4,1815.0,113.987,5.7
SHOW,2022,29,4,1,7.0,749.0,1.915,7.6
MOVIE,2021,144,2,1,6.510860655737705,23439.382473841553,3.11,7.5
MOVIE,2021,103,1,1,6.2,4035.0,14.03,6.6
MOVIE,2022,108,5,1,6.1,4703.0,4.937,6.8
SHOW,2021,34,2,1,7.1,3034.0,8.058,7.0
SHOW,2021,29,6,1,7.6,2045.0,9.038,7.6
MOVIE,2022,96,2,2,5.7,2446.0,93.966,7.2
MOVIE,2021,92,5,1,7.2,4890.0,62.804,7.459
MOVIE,2022,112,2,1,6.4,3216.0,31.324,8.0
SHOW,2021,42,2,1,6.2,1564.0,4.16,6.5
MOVIE,2022,118,2,1,6.3,4273.0,56.793,6.7
SHOW,2021,58,3,1,7.8,1281.0,14.953,7.0
SHOW,2022,61,2,1,8.0,2633.0,63.286,8.2
SHOW,2021,53,5,1,5.9,14927.0,10.125,7.5
SHOW,2021,65,1,1,6.510860655737705,23439.382473841553,34.387,8.3
SHOW,2021,37,4,1,7.7,18.0,10.14,7.1
MOVIE,2022,88,3,2,4.8,3394.0,185.553,5.905
MOVIE,2021,60,1,1,7.3,1360.0,1.881,7.1
MOVIE,2022,107,4,1,4.6,4293.0,101.24,5.0
SHOW,2022,32,4,1,6.4,564.0,11.016,7.6
MOVIE,2021,112,2,1,5.4,3302.0,83.397,6.7
SHOW,2022,45,7,1,6.0,136.0,400.035,8.1
SHOW,2021,60,2,1,7.3,1881.0,2.293,7.9
MOVIE,2021,97,1,1,6.4,1104.0,118.558,7.3
SHOW,2021,54,2,1,6.1,2028.0,0.6,6.8
MOVIE,2021,32,1,1,6.510860655737705,23439.382473841553,8.319,7.4
SHOW,2022,32,3,1,6.2,532.0,7.276,6.3
SHOW,2022,42,3,1,8.3,530.0,16.75,5.9
MOVIE,2022,147,3,1,7.1,16685.0,5.054,7.0
MOVIE,2022,60,2,1,5.5,268.0,2.912,5.7
MOVIE,2021,94,4,1,6.6,3329.0,16.314,7.1
SHOW,2022,26,2,1,6.8,741.0,2.01,7.7
SHOW,2021,60,3,1,7.0,8500.0,10.533,7.3
SHOW,2021,47,3,1,6.5,1464.0,14.064,7.2
MOVIE,2021,93,2,1,6.4,6924.0,6.985,7.2
SHOW,2021,34,1,1,6.7,2044.0,7.337,6.9
MOVIE,2021,114,1,1,6.510860655737705,23439.382473841553,18.367,5.019
SHOW,2022,0,1,1,6.1,750.0,1.125,7.2
MOVIE,2022,70,1,1,7.3,2024.0,9.73,6.0
MOVIE,2022,118,3,1,5.9,251.0,2.299,5.5
MOVIE,2021,110,2,1,6.6,1396.0,6.821,6.8
MOVIE,2021,87,2,1,4.3,7360.0,48.888,4.6
MOVIE,2021,90,2,3,6.7,2474.0,12.641,7.2
SHOW,2021,24,4,1,6.510860655737705,23439.382473841553,24.758,7.8
MOVIE,2021,112,2,3,4.7,16307.0,93.277,7.1
SHOW,2021,71,5,1,7.0,3815.0,13.956,7.2
SHOW,2021,49,1,1,7.0,1114.0,4.722,6.3
MOVIE,2021,83,8,1,6.1,2027.0,88.011,7.6
SHOW,2021,69,5,1,6.9,619.0,18.817,7.3
MOVIE,2021,93,3,2,5.4,1906.0,30.42,5.9
MOVIE,2021,95,3,2,6.6,6778.0,17.953,7.6
MOVIE,2022,110,3,1,7.9,136.0,1.908,7.0
SHOW,2021,24,1,1,7.1,77.0,2.178,8.3
SHOW,2021,43,3,1,6.6,2804.0,6.297,7.7
SHOW,2022,70,2,1,6.5,120.0,5.439,6.2
MOVIE,2021,163,3,1,7.5,35093.0,10.441,7.0
SHOW,2021,68,3,1,7.3,2151.0,3.382,7.3
MOVIE,2021,138,2,1,7.4,8273.0,124.417,7.8
MOVIE,2022,110,1,1,5.8,2660.0,78.984,6.23
SHOW,2022,51,2,1,6.9,369.0,2.821,5.4
MOVIE,2021,60,1,2,6.3,14529.0,8.126,6.0
MOVIE,2021,114,4,1,7.0,559.0,2.51,7.8
SHOW,2022,42,2,1,6.3,92.0,11.242,8.5
MOVIE,2021,100,4,1,6.5,1812.0,5.27,6.8
MOVIE,2022,125,3,1,6.2,3146.0,332.936,6.2
MOVIE,2021,116,4,1,5.4,42078.0,87.801,6.4
MOVIE,2022,101,1,1,5.4,170.0,23.162,10.0
SHOW,2021,23,2,1,7.5,948.0,2.598,6.3
MOVIE,2021,53,1,1,5.9,4108.0,7.565,6.5
MOVIE,2021,89,2,1,4.2,4366.0,7.841,5.1
MOVIE,2021,87,1,1,4.5,4403.0,60.598,5.5
SHOW,2021,29,6,1,6.2,5150.0,8.838,7.81
SHOW,2021,23,2,1,5.3,1488.0,4.25,6.5
SHOW,2022,73,2,1,7.9,150.0,6.647,9.4
SHOW,2021,27,4,1,6.5,8706.0,39.825,7.7
SHOW,2021,53,3,1,7.7,890.0,712.899,7.391
MOVIE,2021,85,4,3,5.4,2590.0,61.643,6.4
MOVIE,2021,132,3,1,6.8,1486.0,5.818,6.9
MOVIE,2021,139,2,1,7.2,8614.0,64.962,7.9
SHOW,2021,22,2,1,8.4,1568.0,4.774,7.7
MOVIE,2022,65,2,1,4.5,51.0,2.735,6.4
SHOW,2021,70,2,1,7.7,1169.0,11.801,7.5
SHOW,2021,35,3,1,4.7,768.0,5.597,5.9
SHOW,2022,57,2,1,7.1,535.0,2.581,7.5
MOVIE,2021,144,2,1,6.8,6.0,1.4,8.0
SHOW,2021,30,3,1,7.4,2427.0,5.375,7.3
MOVIE,2021,115,3,1,6.3,25191.0,53.199,7.7
SHOW,2021,24,6,1,5.5,4165.0,45.71,7.0
MOVIE,2021,82,2,1,7.9,299.0,2.81,7.0
SHOW,2021,23,2,1,4.6,1133.0,36.721,5.9
MOVIE,2021,85,3,1,3.7,1538.0,6.83,5.4
MOVIE,2022,97,4,1,4.7,4356.0,52.544,5.8
SHOW,2021,46,1,1,4.2,742.0,4.397,6.9
SHOW,2021,44,1,1,5.5,1426.0,22.071,7.3
SHOW,2022,46,2,1,7.4,1840.0,5.758,8.3
MOVIE,2021,97,3,1,3.9,3641.0,100.747,4.1
SHOW,2021,49,4,1,6.5,3974.0,5.848,7.125
MOVIE,2022,24,2,1,6.510860655737705,23439.382473841553,305.336,5.8
SHOW,2022,25,6,1,6.5,407.0,5.716,6.7
SHOW,2021,23,3,2,5.8,168.0,36.732,9.3
SHOW,2021,70,2,1,7.2,4939.0,47.096,8.0
MOVIE,2021,94,3,1,5.7,4608.0,30.453,7.0
SHOW,2021,25,7,1,6.6,1159.0,11.578,7.0
SHOW,2021,57,2,1,8.3,2531.0,9.485,7.7
MOVIE,2022,161,3,1,8.3,9167.0,6.712,7.9
SHOW,2021,43,4,1,7.6,8380.0,6.964,7.1
MOVIE,2021,99,3,1,6.1,15190.0,40.516,6.5
MOVIE,2021,104,4,1,7.2,40263.0,72.416,7.3
SHOW,2022,0,2,1,6.6,662.0,5.829,6.3
MOVIE,2021,86,2,1,6.9,1667.0,2.283,6.7
MOVIE,2021,98,2,2,6.5,5770.0,14.441,6.5
MOVIE,2021,89,4,1,4.0,535.0,81.744,6.6
SHOW,2021,43,3,1,7.9,7629.0,4.389,7.7
SHOW,2022,40,2,1,6.4,1500.0,13.644,6.8
MOVIE,2021,79,2,1,7.6,2490.0,5.385,8.0
SHOW,2021,45,3,1,7.1,3323.0,1.536,6.829174760787145
SHOW,2021,55,3,1,6.510860655737705,23439.382473841553,18.767,8.2
MOVIE,2022,108,2,1,4.9,477.0,354.267,5.7
MOVIE,2021,108,2,1,7.0,4256.0,19.653,7.5
SHOW,2021,52,1,1,8.6,5634.0,15.536,7.8
SHOW,2022,54,4,1,7.0,947.0,11.208,6.0
MOVIE,2021,104,3,1,5.5,4298.0,61.563,6.5
SHOW,2021,53,1,1,6.510860655737705,23439.382473841553,2.503,6.6
MOVIE,2021,58,1,1,6.8,619.0,1.875,6.8
MOVIE,2021,95,1,2,6.8,10148.0,24.152,7.1
MOVIE,2021,90,1,1,7.7,750.0,4.916,7.1
SHOW,2022,41,1,1,3.9,2879.0,43.523,7.3
SHOW,2022,30,1,1,7.7,421.0,3.289,7.6
SHOW,2021,45,4,1,5.7,1766.0,30.462,7.1
SHOW,2021,33,1,1,6.7,1142.0,2.167,7.6
MOVIE,2021,100,3,1,6.9,8190.0,8.255,7.0
SHOW,2021,35,2,1,5.2,1472.0,11.281,5.7
MOVIE,2021,120,2,1,7.2,2174.0,22.6379253956843,6.829174760787145
MOVIE,2021,139,3,1,6.2,4129.0,14.047,6.2
MOVIE,2022,104,2,1,6.3,3130.0,41.83,6.3
MOVIE,2021,101,2,1,5.5,1350.0,99.808,7.1
MOVIE,2021,170,2,1,6.1,3261.0,2.675,5.7
MOVIE,2022,59,1,1,4.6,413.0,2.529,5.2
MOVIE,2021,40,1,1,7.1,23439.382473841553,13.808,6.8
SHOW,2021,25,4,1,6.5,1673.0,21.135,7.218
MOVIE,2022,67,3,1,5.2,371.0,5.006,5.3
MOVIE,2021,30,3,1,7.3,1491.0,67.766,7.0
SHOW,2021,55,3,1,6.0,5.0,7.557,6.5
MOVIE,2022,90,3,1,6.7,1704.0,46.282,6.8
MOVIE,2021,96,5,1,6.6,1400.0,261.753,7.6
MOVIE,2022,95,4,1,4.4,572.0,95.533,5.828
SHOW,2022,48,1,1,6.7,11145.0,4.766,7.7
MOVIE,2021,39,1,1,5.3,23439.382473841553,8.896,7.0
SHOW,2021,44,2,1,6.9,1131.0,3.364,7.6
SHOW,2022,36,2,1,5.6,961.0,159.929,7.2
MOVIE,2022,70,2,1,6.3,400.0,2.957,8.0
SHOW,2022,48,2,1,5.6,281.0,7.658,7.8
SHOW,2021,24,1,1,6.4,1546.0,2.882,7.7
SHOW,2022,55,2,2,6.6,3158.0,31.57,7.316
MOVIE,2022,122,2,1,4.9,499.0,5.264,8.0
MOVIE,2021,90,2,1,6.1,621.0,5.561,6.7
MOVIE,2021,80,4,1,4.7,7844.0,59.784,5.9
SHOW,2021,27,2,1,6.1,869.0,8.506,6.8
MOVIE,2021,126,1,2,6.3,6897.0,15.493,6.0
MOVIE,2022,92,2,1,3.8,1052.0,170.413,5.963
MOVIE,2021,84,3,1,6.4,1900.0,75.025,7.2
SHOW,2021,12,3,1,7.4,2319.0,19.939,8.2
SHOW,2022,9,3,1,5.7,202.0,3.207,5.7
MOVIE,2021,62,1,1,6.510860655737705,23439.382473841553,0.694,6.829174760787145
SHOW,2022,50,1,1,7.2,1114.0,1.621,1.0
MOVIE,2021,59,1,2,6.510860655737705,23439.382473841553,6.095,6.1
SHOW,2022,30,2,1,6.5,209.0,1.302,6.7
SHOW,2021,33,1,1,5.7,444.0,82.278,7.3
SHOW,2021,65,2,1,8.8,2179.0,15.637,8.5
SHOW,2022,30,3,1,5.4,496.0,73.753,7.5
SHOW,2021,46,2,1,7.0,4129.0,4.575,7.3
MOVIE,2021,102,5,1,4.1,113.0,3.203,6.6
SHOW,2021,22,6,1,7.9,1414.0,13.314,8.8
MOVIE,2021,88,3,1,6.5,2134.0,8.719,6.4
MOVIE,2022,36,1,1,6.9,588.0,3.399,6.1
SHOW,2022,24,4,1,6.2,159.0,116.587,7.563
MOVIE,2021,115,2,1,5.3,3332.0,43.698,6.1
MOVIE,2021,106,4,2,7.0,10900.0,29.798,6.8
SHOW,2021,29,1,1,6.7,502.0,0.6,7.5
SHOW,2021,31,3,1,6.4,1550.0,2.428,6.0
MOVIE,2021,97,1,1,3.2,180.0,341.163,7.3
MOVIE,2022,138,2,1,5.3,28633.0,5.537,5.5
SHOW,2021,34,2,1,6.7,1317.0,6.262,7.4
SHOW,2021,11,6,1,2.0,555.0,1.287,8.0
SHOW,2021,19,2,1,6.8,466.0,3.01,8.3
MOVIE,2021,106,4,1,6.7,21085.0,60.608,7.507
SHOW,2022,10,1,1,6.510860655737705,23439.382473841553,2.722,6.829174760787145
MOVIE,2022,60,2,1,6.1,418.0,2.434,6.8
SHOW,2021,30,4,1,7.8,848.0,2.461,7.8
SHOW,2021,12,3,1,5.8,156.0,11.039,7.0
SHOW,2021,22,6,1,7.1,609.0,7.154,7.4
MOVIE,2022,112,2,1,4.5,836.0,9.926,5.1
MOVIE,2021,112,3,1,6.7,3119.0,16.846,6.8
MOVIE,2021,110,1,1,5.3,1931.0,22.6379253956843,6.829174760787145
MOVIE,2021,145,3,1,6.3,75952.0,121.867,5.7
SHOW,2021,13,3,1,6.2,704.0,49.804,6.9
SHOW,2021,19,2,1,5.2,569.0,3.268,7.4
SHOW,2022,37,1,1,6.6,518.0,1.766,6.0
SHOW,2021,49,1,1,7.5,663.0,2.681,9.2
SHOW,2021,12,2,1,6.1,737.0,51.19,7.3
SHOW,2021,57,1,1,7.5,671.0,3.069,6.829174760787145
MOVIE,2022,163,2,1,6.3,1394.0,3.945,5.8
SHOW,2021,12,3,1,7.3,1952.0,21.175,7.6
MOVIE,2021,47,6,1,3.8,129.0,109.716,6.9
MOVIE,2021,28,1,1,6.510860655737705,23439.382473841553,0.832,8.5
SHOW,2022,32,1,1,2.1,2915.0,3.204,5.8
MOVIE,2021,107,3,2,6.6,4289.0,12.433,7.5
SHOW,2021,44,2,2,5.7,2392.0,5.661,7.4
SHOW,2021,45,2,1,7.8,30.0,1.39,6.0
SHOW,2021,39,1,1,6.9,1813.0,63.62,7.4
MOVIE,2021,97,2,2,7.5,1198.0,32.993,7.5
SHOW,2021,27,1,1,6.5,5528.0,9.56,7.1
SHOW,2021,13,3,1,7.1,1271.0,6.598,7.1
MOVIE,2021,70,2,1,7.8,23439.382473841553,4.321,6.0
SHOW,2021,14,2,1,6.9,2685.0,43.992,7.6
SHOW,2021,50,2,1,6.4,721.0,4.545,8.1
SHOW,2022,51,1,1,5.0,339.0,4.011,6.7
MOVIE,2021,129,1,1,7.0,1546.0,5.971,6.8
MOVIE,2021,96,3,1,6.2,4205.0,21.629,6.3
SHOW,2021,40,1,1,4.5,797.0,1.82,10.0
SHOW,2021,43,5,1,7.4,4119.0,31.152,7.1
MOVIE,2021,65,1,1,5.7,527.0,3.015,7.0
SHOW,2021,25,2,1,7.2,82.0,4.775,8.5
MOVIE,2022,112,2,1,6.6,1531.0,5.021,6.6
MOVIE,2021,100,2,1,5.4,626.0,5.428,7.2
SHOW,2022,40,3,1,6.510860655737705,23439.382473841553,5.259,7.2
SHOW,2021,69,2,1,6.6,467.0,24.115,6.3
MOVIE,2021,90,3,1,4.3,1769.0,10.329,4.0
MOVIE,2021,98,4,2,5.5,11894.0,15.972,5.8
SHOW,2021,30,2,1,6.510860655737705,23439.382473841553,6.452,7.7
MOVIE,2021,107,3,1,5.9,5917.0,43.887,6.6
SHOW,2021,34,2,1,5.5,332.0,2.146,5.6
SHOW,2021,35,3,1,7.9,1724.0,8.719,8.2
SHOW,2021,24,5,1,6.8,3432.0,4.962,7.8
SHOW,2021,48,2,1,7.7,44.0,1.6,6.829174760787145
MOVIE,2021,110,4,1,5.4,2135.0,31.672,6.6
MOVIE,2021,142,3,1,5.6,1900.0,79.299,6.5
MOVIE,2021,60,2,1,3.7,70.0,2.434,10.0
SHOW,2022,61,2,1,6.4,525.0,5.81,6.4
MOVIE,2022,175,3,1,7.3,10878.0,68.203,7.2
MOVIE,2021,128,3,1,4.4,14348.0,16.169,5.9
SHOW,2021,31,2,1,8.0,6379.0,3.252,8.2
SHOW,2021,11,2,1,6.2,1907.0,24.675,7.5
SHOW,2021,2,3,1,8.1,366.0,3.148,8.6
SHOW,2021,32,1,1,6.3,282.0,3.255,6.3
SHOW,2021,42,3,1,6.3,360.0,2.602,7.3
